id,keywords
10830,"[{'id': 970, 'name': 'parent child relationship'}, {'id': 2467, 'name': 'difficult childhood'}, {'id': 5086, 'name': 'telekinesis'}, {'id': 5561, 'name': 'child prodigy'}, {'id': 5707, 'name': 'childhood trauma'}, {'id': 10873, 'name': 'school'}, {'id': 41355, 'name': 'teacher student relationship'}]"
3573,"[{'id': 238179, 'name': 'skab under tv'}, {'id': 238240, 'name': 'Øverste hylde'}, {'id': 238241, 'name': 'foran'}]"
10546,"[{'id': 331, 'name': 'tattoo'}, {'id': 697, 'name': 'loss of son'}, {'id': 4639, 'name': 'crow'}, {'id': 10183, 'name': 'independent film'}, {'id': 12965, 'name': 'duel'}, {'id': 13091, 'name': '\xa0'}]"
18862,"[{'id': 9866, 'name': 'basement'}, {'id': 10103, 'name': 'children'}, {'id': 15160, 'name': 'divorce'}]"
31417,"[{'id': 1706, 'name': 'experiment'}, {'id': 3262, 'name': 'surgeon'}, {'id': 9937, 'name': 'suspense'}, {'id': 13094, 'name': 'photograph'}, {'id': 14760, 'name': 'scientist'}, {'id': 33498, 'name': 'transplant'}, {'id': 54610, 'name': 'dove'}, {'id': 54611, 'name': 'ulcer'}, {'id': 195402, 'name': 'film noir'}]"
9431,"[{'id': 293, 'name': 'female nudity'}, {'id': 1411, 'name': 'brothel'}, {'id': 3133, 'name': 'vampire'}, {'id': 11168, 'name': 'private investigator'}, {'id': 188914, 'name': 'born again christian'}, {'id': 220389, 'name': 'televangelist'}]"
124619,[]
297645,[]
48144,[]
46986,[]
144982,"[{'id': 3458, 'name': 'bartender'}, {'id': 159607, 'name': 'grifter'}]"
47907,"[{'id': 378, 'name': 'prison'}, {'id': 1415, 'name': 'small town'}, {'id': 10183, 'name': 'independent film'}, {'id': 14765, 'name': 'church'}]"
10061,"[{'id': 378, 'name': 'prison'}, {'id': 840, 'name': 'usa president'}, {'id': 3521, 'name': 'earthquake'}, {'id': 4565, 'name': 'dystopia'}, {'id': 5034, 'name': 'attempt to escape'}, {'id': 12670, 'name': 'los angeles'}, {'id': 217083, 'name': 'reluctant hero'}]"
36266,"[{'id': 14964, 'name': 'drug'}, {'id': 226577, 'name': 'bicycle taxi'}]"
549,"[{'id': 242, 'name': 'new york'}, {'id': 572, 'name': 'sex'}, {'id': 726, 'name': 'drug abuse'}, {'id': 960, 'name': 'homeless person'}, {'id': 1605, 'name': 'new love'}, {'id': 1803, 'name': 'drug addiction'}, {'id': 2635, 'name': 'overdose'}, {'id': 2815, 'name': 'graffiti'}, {'id': 2816, 'name': 'street art'}, {'id': 2818, 'name': 'vernissage'}, {'id': 2819, 'name': 'exhibit'}, {'id': 6054, 'name': 'friendship'}, {'id': 10183, 'name': 'independent film'}, {'id': 14964, 'name': 'drug'}, {'id': 33648, 'name': 'celebration'}]"
10478,"[{'id': 1808, 'name': 'lover (female)'}, {'id': 2702, 'name': 'golf'}, {'id': 5756, 'name': 'man-woman relation'}, {'id': 6075, 'name': 'sport'}, {'id': 7439, 'name': 'woman between two men'}]"
66634,"[{'id': 1416, 'name': 'jazz'}, {'id': 5657, 'name': 'australia'}, {'id': 157906, 'name': 'outback'}]"
116690,"[{'id': 10235, 'name': 'family relationships'}, {'id': 231044, 'name': 'dying traditions'}, {'id': 231045, 'name': 'social convention'}]"
213917,"[{'id': 187056, 'name': 'woman director'}]"
145925,[]
100914,[]
238,"[{'id': 131, 'name': 'italy'}, {'id': 699, 'name': 'love at first sight'}, {'id': 1872, 'name': 'loss of father'}, {'id': 4677, 'name': 'patriarch'}, {'id': 10291, 'name': 'organized crime'}, {'id': 10391, 'name': 'mafia'}, {'id': 10909, 'name': 'lawyer'}, {'id': 11590, 'name': 'italian american'}, {'id': 33421, 'name': 'crime family'}, {'id': 165725, 'name': 'rise to power'}, {'id': 166462, 'name': 'mob boss'}, {'id': 207883, 'name': '1940s'}]"
159,"[{'id': 108, 'name': 'transvestism'}, {'id': 237, 'name': 'gay'}, {'id': 255, 'name': 'male nudity'}, {'id': 566, 'name': 'sexual identity'}, {'id': 823, 'name': 'cologne'}, {'id': 824, 'name': 'drag queen'}, {'id': 825, 'name': 'support group'}, {'id': 826, 'name': 'heterosexual'}, {'id': 827, 'name': 'diashow'}, {'id': 828, 'name': 'waitress'}, {'id': 1326, 'name': 'infidelity'}, {'id': 6054, 'name': 'friendship'}]"
11134,"[{'id': 6149, 'name': 'police'}, {'id': 6328, 'name': 'crook couple'}, {'id': 13142, 'name': 'gangster'}, {'id': 18026, 'name': 'drug lord'}, {'id': 18432, 'name': 'female martial artist'}]"
88224,"[{'id': 572, 'name': 'sex'}, {'id': 642, 'name': 'robbery'}, {'id': 708, 'name': 'runaway'}, {'id': 1566, 'name': 'dream'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 5923, 'name': 'sister'}, {'id': 6149, 'name': 'police'}, {'id': 10721, 'name': 'pregnant'}, {'id': 13130, 'name': 'teenager'}, {'id': 14964, 'name': 'drug'}, {'id': 187056, 'name': 'woman director'}]"
132641,"[{'id': 818, 'name': 'based on novel'}, {'id': 4183, 'name': 'wife'}, {'id': 6038, 'name': 'marriage'}, {'id': 156455, 'name': 'unhappiness'}]"
42758,"[{'id': 2073, 'name': 'illiteracy'}, {'id': 10726, 'name': 'gang'}, {'id': 14687, 'name': 'extreme violence'}]"
9303,"[{'id': 378, 'name': 'prison'}, {'id': 5424, 'name': ""women's prison""}, {'id': 9937, 'name': 'suspense'}, {'id': 10391, 'name': 'mafia'}, {'id': 10768, 'name': 'lesbian'}, {'id': 13142, 'name': 'gangster'}, {'id': 156121, 'name': 'ex-con'}, {'id': 187056, 'name': 'woman director'}]"
23945,"[{'id': 642, 'name': 'robbery'}, {'id': 9865, 'name': 'chase scence'}, {'id': 195212, 'name': 'carpool'}]"
37820,"[{'id': 828, 'name': 'waitress'}, {'id': 1946, 'name': 'restaurant'}, {'id': 5657, 'name': 'australia'}, {'id': 8011, 'name': 'greek'}, {'id': 8438, 'name': 'job'}, {'id': 34079, 'name': 'death'}, {'id': 193765, 'name': 'brunswick'}]"
22479,"[{'id': 6083, 'name': 'politician'}, {'id': 11016, 'name': 'kansas city'}, {'id': 15134, 'name': 'election'}, {'id': 164884, 'name': 'jazz music'}]"
9054,"[{'id': 658, 'name': 'sea'}, {'id': 1422, 'name': 'boat'}, {'id': 1495, 'name': 'fishing'}, {'id': 186447, 'name': 'rogue'}]"
241058,[]
11985,"[{'id': 128, 'name': 'love triangle'}, {'id': 931, 'name': 'jealousy'}, {'id': 4951, 'name': 'rejection'}, {'id': 5768, 'name': 'urban life'}, {'id': 7439, 'name': 'woman between two men'}, {'id': 10180, 'name': 'homosexuality'}]"
10232,"[{'id': 2606, 'name': 'jew'}, {'id': 6389, 'name': 'frankfurt am main'}]"
59569,"[{'id': 378, 'name': 'prison'}, {'id': 10714, 'name': 'serial killer'}, {'id': 155393, 'name': 'sympathy'}]"
410921,[]
38955,"[{'id': 779, 'name': 'martial arts'}]"
110513,[]
114089,[]
11015,"[{'id': 520, 'name': 'chicago'}, {'id': 818, 'name': 'based on novel'}, {'id': 1299, 'name': 'monster'}, {'id': 2598, 'name': 'museum'}, {'id': 7694, 'name': 'pile of dead bodies'}, {'id': 9649, 'name': 'god'}, {'id': 10877, 'name': 'dead body'}, {'id': 161276, 'name': 'anthropologist'}, {'id': 181246, 'name': 'indian tribe'}, {'id': 225947, 'name': 'amazon jungle'}]"
9306,"[{'id': 1299, 'name': 'monster'}, {'id': 1706, 'name': 'experiment'}, {'id': 2041, 'name': 'island'}, {'id': 2766, 'name': 'mutation'}, {'id': 6017, 'name': 'genetics'}, {'id': 9410, 'name': 'hybrid'}, {'id': 9714, 'name': 'remake'}, {'id': 225523, 'name': 'h. g. wells'}]"
12559,"[{'id': 248, 'name': 'date'}, {'id': 396, 'name': 'transporter'}, {'id': 441, 'name': 'assassination'}, {'id': 833, 'name': 'white house'}, {'id': 840, 'name': 'usa president'}, {'id': 3088, 'name': 'bodyguard'}]"
58770,"[{'id': 2187, 'name': 'riot'}, {'id': 2583, 'name': 'blackout'}, {'id': 14755, 'name': 'power outage'}, {'id': 169725, 'name': 'sick child'}]"
124851,[]
3587,"[{'id': 291, 'name': 'circus'}, {'id': 2343, 'name': 'magic'}, {'id': 6894, 'name': 'aunt'}, {'id': 7942, 'name': 'imaginary friend'}]"
10723,"[{'id': 1568, 'name': 'undercover'}, {'id': 6054, 'name': 'friendship'}, {'id': 6149, 'name': 'police'}, {'id': 8015, 'name': 'cop'}, {'id': 14677, 'name': 'bullet wound'}, {'id': 14964, 'name': 'drug'}, {'id': 18026, 'name': 'drug lord'}]"
56077,"[{'id': 10183, 'name': 'independent film'}]"
19004,"[{'id': 12616, 'name': 'dinosaur'}]"
101230,[]
253632,[]
10987,"[{'id': 1583, 'name': 'mass murder'}, {'id': 2483, 'name': 'nudity'}, {'id': 3335, 'name': 'halloween'}, {'id': 5034, 'name': 'attempt to escape'}, {'id': 6158, 'name': 'cult'}, {'id': 6259, 'name': 'psychopath'}, {'id': 6406, 'name': 'escape agent'}, {'id': 9826, 'name': 'murder'}, {'id': 10685, 'name': 'escape'}, {'id': 12339, 'name': 'slasher'}, {'id': 13005, 'name': 'doctor'}, {'id': 13140, 'name': 'niece'}, {'id': 34079, 'name': 'death'}, {'id': 156075, 'name': 'evil'}, {'id': 179565, 'name': 'michael myers'}, {'id': 199526, 'name': 'psychiatric'}, {'id': 217324, 'name': 'murder hunt'}, {'id': 232795, 'name': 'halloween night'}]"
44705,"[{'id': 9673, 'name': 'love'}, {'id': 18118, 'name': 'disguise'}]"
20318,"[{'id': 74, 'name': 'germany'}, {'id': 1956, 'name': 'world war ii'}, {'id': 2652, 'name': 'nazis'}]"
43596,"[{'id': 2471, 'name': 'monarchy'}, {'id': 12965, 'name': 'duel'}, {'id': 13065, 'name': 'soldier'}, {'id': 233055, 'name': 'vienna'}, {'id': 233707, 'name': 'schnitzler'}]"
79782,[]
26933,"[{'id': 128, 'name': 'love triangle'}, {'id': 237, 'name': 'gay'}, {'id': 2065, 'name': 'province'}, {'id': 2506, 'name': 'algerienkrieg'}, {'id': 4653, 'name': 'french'}, {'id': 10180, 'name': 'homosexuality'}, {'id': 10198, 'name': 'gay relationship'}, {'id': 10683, 'name': 'coming of age'}, {'id': 11524, 'name': 'in the closet'}, {'id': 15135, 'name': 'gay sex'}, {'id': 33458, 'name': 'gay man'}, {'id': 34265, 'name': 'heartbreak'}, {'id': 158718, 'name': 'lgbt'}, {'id': 163037, 'name': 'lgbt teen'}, {'id': 192394, 'name': 'broken heart'}]"
27854,"[{'id': 393, 'name': 'civil war'}, {'id': 514, 'name': 'spain'}]"
981,"[{'id': 276, 'name': 'philadelphia'}, {'id': 1003, 'name': 'photographer'}, {'id': 2660, 'name': 'strong woman'}, {'id': 8181, 'name': 'swimming pool'}, {'id': 9929, 'name': 'remarriage'}, {'id': 11461, 'name': 'hangover'}, {'id': 12193, 'name': 'reporter'}, {'id': 18053, 'name': 'divorcee'}, {'id': 156037, 'name': 'socialite'}, {'id': 163758, 'name': 'ex-husband ex-wife relationship'}, {'id': 165282, 'name': 'high society'}, {'id': 165547, 'name': 'fiancé fiancée relationship'}, {'id': 208368, 'name': 'divorced couple'}, {'id': 208720, 'name': 'family estate'}, {'id': 232712, 'name': 'inebriated'}, {'id': 237463, 'name': 'imminent wedding'}, {'id': 237464, 'name': 'kid sister'}, {'id': 237465, 'name': 'love quadrangle'}]"
872,"[{'id': 3177, 'name': 'fan'}, {'id': 3748, 'name': 'morning'}, {'id': 4344, 'name': 'musical'}, {'id': 6494, 'name': 'talkie'}, {'id': 9104, 'name': 'partner'}, {'id': 9732, 'name': 'movie in movie'}, {'id': 156028, 'name': 'broadway'}, {'id': 164090, 'name': 'audience'}, {'id': 164623, 'name': 'chorus girl'}, {'id': 164628, 'name': 'diction coach'}, {'id': 164636, 'name': 'pearl necklace'}, {'id': 164641, 'name': 'flapper'}]"
2769,"[{'id': 90, 'name': 'paris'}, {'id': 1956, 'name': 'world war ii'}, {'id': 4344, 'name': 'musical'}, {'id': 5488, 'name': 'parfum'}, {'id': 12990, 'name': 'singing'}]"
13320,"[{'id': 90, 'name': 'paris'}, {'id': 1003, 'name': 'photographer'}, {'id': 4620, 'name': 'magazine'}, {'id': 6258, 'name': 'intellectual'}, {'id': 155851, 'name': 'book store'}, {'id': 164889, 'name': 'eiffel tower paris'}, {'id': 190094, 'name': 'american-in-paris'}]"
164,"[{'id': 963, 'name': 'loss of brother'}, {'id': 965, 'name': 'age difference'}, {'id': 977, 'name': 'cat'}, {'id': 978, 'name': 'broken engagement'}, {'id': 1023, 'name': 'fire escape'}, {'id': 2038, 'name': ""love of one's life""}, {'id': 6099, 'name': 'jewelry'}, {'id': 6197, 'name': 'store window'}, {'id': 10226, 'name': 'neighbor'}, {'id': 33626, 'name': 'millionaire'}, {'id': 33648, 'name': 'celebration'}]"
426,"[{'id': 582, 'name': 'san francisco'}, {'id': 1335, 'name': 'sense of guilt'}, {'id': 1338, 'name': 'bachelor'}, {'id': 1523, 'name': 'obsession'}, {'id': 2038, 'name': ""love of one's life""}, {'id': 2567, 'name': 'vertigo'}, {'id': 2598, 'name': 'museum'}, {'id': 2599, 'name': 'necklace'}, {'id': 2968, 'name': 'grave'}, {'id': 4812, 'name': 'plan'}, {'id': 5918, 'name': 'painting'}, {'id': 195402, 'name': 'film noir'}]"
567,"[{'id': 428, 'name': 'nurse'}, {'id': 1003, 'name': 'photographer'}, {'id': 2619, 'name': 'suspicion of murder'}, {'id': 5490, 'name': 'girlfriend'}, {'id': 10226, 'name': 'neighbor'}, {'id': 10332, 'name': 'salesman'}, {'id': 33632, 'name': 'apartment'}, {'id': 160967, 'name': 'convalescence'}, {'id': 178649, 'name': 'voyeurism'}, {'id': 236909, 'name': 'homebound'}]"
3078,"[{'id': 416, 'name': 'miami'}, {'id': 11184, 'name': 'reference to the big bad wolf'}, {'id': 12193, 'name': 'reporter'}]"
13528,"[{'id': 131, 'name': 'italy'}, {'id': 770, 'name': 'scotland yard'}, {'id': 3344, 'name': 'letter'}, {'id': 6894, 'name': 'aunt'}, {'id': 8250, 'name': 'victorian england'}, {'id': 9826, 'name': 'murder'}, {'id': 9937, 'name': 'suspense'}, {'id': 14743, 'name': 'pianist'}, {'id': 15274, 'name': 'nervous breakdown'}, {'id': 191476, 'name': 'driven mad'}]"
28288,"[{'id': 246, 'name': 'dancing'}, {'id': 4344, 'name': 'musical'}, {'id': 6894, 'name': 'aunt'}, {'id': 15160, 'name': 'divorce'}]"
213,"[{'id': 441, 'name': 'assassination'}, {'id': 470, 'name': 'spy'}, {'id': 471, 'name': 'mount rushmore national memorial'}, {'id': 10325, 'name': 'mistaken identity'}, {'id': 10562, 'name': 'on the run'}, {'id': 10718, 'name': 'fugitive'}, {'id': 11134, 'name': 'espionage'}, {'id': 15086, 'name': 'advertising'}, {'id': 15124, 'name': 'framed'}, {'id': 163049, 'name': 'government agent'}]"
284,"[{'id': 242, 'name': 'new york'}, {'id': 613, 'name': ""new year's eve""}, {'id': 725, 'name': 'lovesickness'}, {'id': 965, 'name': 'age difference'}, {'id': 1252, 'name': 'suicide attempt'}, {'id': 1438, 'name': 'office'}, {'id': 1439, 'name': 'flat'}, {'id': 1440, 'name': 'spaghetti'}, {'id': 1441, 'name': 'christmas party'}, {'id': 1442, 'name': 'winter'}, {'id': 1443, 'name': 'clerk'}, {'id': 1487, 'name': 'tennis racket'}, {'id': 9799, 'name': 'romantic comedy'}, {'id': 34094, 'name': 'extramarital affair'}]"
239,"[{'id': 520, 'name': 'chicago'}, {'id': 3581, 'name': 'witness'}, {'id': 4048, 'name': 'musician'}, {'id': 10391, 'name': 'mafia'}, {'id': 12090, 'name': 'cross dressing'}, {'id': 33624, 'name': 'band'}, {'id': 160395, 'name': 'spats'}, {'id': 160396, 'name': 'all girl band'}, {'id': 160397, 'name': ""st. valentine's day massacre""}, {'id': 160400, 'name': 'sugar'}, {'id': 160404, 'name': ""valentine's day""}, {'id': 160406, 'name': 'dressing'}]"
4808,"[{'id': 90, 'name': 'paris'}, {'id': 591, 'name': 'cia'}, {'id': 965, 'name': 'age difference'}, {'id': 2038, 'name': ""love of one's life""}, {'id': 2297, 'name': 'interpreter'}, {'id': 4549, 'name': 'loss of husband'}, {'id': 4653, 'name': 'french'}, {'id': 4698, 'name': 'stamp'}, {'id': 13008, 'name': 'train'}, {'id': 14554, 'name': 'alias'}, {'id': 155440, 'name': 'hitchcockian'}]"
289,"[{'id': 128, 'name': 'love triangle'}, {'id': 417, 'name': 'corruption'}, {'id': 470, 'name': 'spy'}, {'id': 836, 'name': 'resistance'}, {'id': 1623, 'name': 'casablanca'}, {'id': 1625, 'name': 'emigration'}, {'id': 1626, 'name': 'visa'}, {'id': 1627, 'name': 'patriotism'}, {'id': 1628, 'name': 'nationalism'}, {'id': 1631, 'name': 'concentration camp'}, {'id': 2652, 'name': 'nazis'}, {'id': 6091, 'name': 'war'}, {'id': 10644, 'name': 'melodrama'}, {'id': 195402, 'name': 'film noir'}]"
963,"[{'id': 582, 'name': 'san francisco'}, {'id': 703, 'name': 'detective'}, {'id': 4549, 'name': 'loss of husband'}, {'id': 9826, 'name': 'murder'}, {'id': 11151, 'name': 'statuette'}, {'id': 155790, 'name': 'private detective'}, {'id': 155843, 'name': 'black bird'}, {'id': 155844, 'name': 'sam spade'}, {'id': 185525, 'name': 'private eye'}, {'id': 195402, 'name': 'film noir'}]"
11113,"[{'id': 4344, 'name': 'musical'}, {'id': 4375, 'name': 'transformation'}, {'id': 4485, 'name': 'flower girl'}, {'id': 10786, 'name': 'colonel'}, {'id': 11411, 'name': 'wager'}, {'id': 11707, 'name': 'suitor'}, {'id': 14514, 'name': 'class differences'}, {'id': 18015, 'name': 'tutor'}, {'id': 155697, 'name': 'aristocrat'}, {'id': 165278, 'name': 'linguist'}, {'id': 165279, 'name': 'street'}, {'id': 165282, 'name': 'high society'}, {'id': 165288, 'name': 'misogynist'}, {'id': 165290, 'name': 'guttersnipe'}, {'id': 165299, 'name': 'class prejudice'}, {'id': 165301, 'name': 'opposites attract'}]"
6620,"[{'id': 380, 'name': 'brother brother relationship'}, {'id': 2072, 'name': 'chauffeur'}, {'id': 5165, 'name': 'champagne'}, {'id': 9639, 'name': 'playboy'}, {'id': 9673, 'name': 'love'}, {'id': 10791, 'name': 'teenage crush'}, {'id': 33626, 'name': 'millionaire'}, {'id': 165282, 'name': 'high society'}, {'id': 168346, 'name': 'manhattan, new york city'}, {'id': 179367, 'name': 'impossible love'}, {'id': 199764, 'name': 'family disapproval'}]"
804,"[{'id': 588, 'name': 'rome'}, {'id': 1308, 'name': 'secret identity'}, {'id': 1422, 'name': 'boat'}, {'id': 1691, 'name': 'dance'}, {'id': 2051, 'name': 'intelligence'}, {'id': 3691, 'name': 'forbidden love'}, {'id': 4123, 'name': 'embassy'}, {'id': 4263, 'name': 'duty'}, {'id': 4674, 'name': 'sightseeing'}, {'id': 6025, 'name': 'photography'}]"
26531,"[{'id': 6783, 'name': 'orphanage'}, {'id': 208349, 'name': 'child'}]"
909,"[{'id': 4344, 'name': 'musical'}, {'id': 18253, 'name': 'moving'}, {'id': 165503, 'name': 'boy next door'}, {'id': 165508, 'name': 'americana'}, {'id': 165517, 'name': 'togetherness'}, {'id': 165518, 'name': 'fiddle'}, {'id': 165519, 'name': 'chapter headings'}, {'id': 165531, 'name': 'straw hat'}, {'id': 167951, 'name': 'st. louis missouri'}, {'id': 232222, 'name': '20th century'}]"
630,"[{'id': 616, 'name': 'witch'}, {'id': 704, 'name': 'adolescence'}, {'id': 818, 'name': 'based on novel'}, {'id': 1308, 'name': 'secret identity'}, {'id': 1507, 'name': 'clock'}, {'id': 1566, 'name': 'dream'}, {'id': 2043, 'name': 'lion'}, {'id': 2213, 'name': 'tornado'}, {'id': 3151, 'name': 'scarecrow'}, {'id': 4344, 'name': 'musical'}, {'id': 4639, 'name': 'crow'}, {'id': 6027, 'name': 'music'}, {'id': 7658, 'name': 'kansas'}, {'id': 11020, 'name': 'classic'}, {'id': 11409, 'name': 'imaginary land'}, {'id': 13001, 'name': 'cowardliness'}, {'id': 191616, 'name': 'sepia color'}]"
770,"[{'id': 314, 'name': 'life and death'}, {'id': 393, 'name': 'civil war'}, {'id': 531, 'name': 'southern usa'}, {'id': 1452, 'name': 'loss of child'}, {'id': 1459, 'name': 'marriage proposal'}, {'id': 2076, 'name': 'atlanta'}, {'id': 2613, 'name': 'luxury'}, {'id': 3136, 'name': 'plantation'}, {'id': 4020, 'name': 'typhus'}, {'id': 4021, 'name': 'business woman'}, {'id': 5809, 'name': 'marriage crisis'}]"
31044,"[{'id': 2136, 'name': 'television'}, {'id': 160424, 'name': 'live television'}]"
599,"[{'id': 613, 'name': ""new year's eve""}, {'id': 888, 'name': 'screenwriter'}, {'id': 931, 'name': 'jealousy'}, {'id': 1307, 'name': 'butler'}, {'id': 1565, 'name': 'loss of sense of reality'}, {'id': 2992, 'name': 'diva'}, {'id': 12396, 'name': 'hollywood'}, {'id': 41410, 'name': 'madness'}, {'id': 155507, 'name': 'aging actor'}, {'id': 188647, 'name': 'silent film star'}, {'id': 195402, 'name': 'film noir'}]"
15,"[{'id': 736, 'name': 'journalist'}, {'id': 918, 'name': 'newspaper'}, {'id': 1196, 'name': 'florida'}, {'id': 2110, 'name': 'capitalist'}, {'id': 3515, 'name': 'banker'}, {'id': 3587, 'name': 'media tycoon'}, {'id': 3660, 'name': 'art collector'}, {'id': 3661, 'name': 'sleigh'}, {'id': 10594, 'name': 'money'}, {'id': 208349, 'name': 'child'}]"
62,"[{'id': 305, 'name': 'moon'}, {'id': 306, 'name': 'jupiter'}, {'id': 310, 'name': 'artificial intelligence'}, {'id': 312, 'name': 'man vs machine'}, {'id': 1576, 'name': 'technology'}, {'id': 3222, 'name': 'super computer'}, {'id': 3714, 'name': 'human being'}, {'id': 3801, 'name': 'space travel'}, {'id': 4040, 'name': 'space mission'}, {'id': 12185, 'name': 'moon base'}, {'id': 14626, 'name': 'astronaut'}, {'id': 34152, 'name': 'evolution'}, {'id': 155689, 'name': 'monolith'}, {'id': 156039, 'name': 'space station'}]"
121357,"[{'id': 5774, 'name': 'forest'}, {'id': 12999, 'name': 'black and white'}]"
705,"[{'id': 931, 'name': 'jealousy'}, {'id': 1523, 'name': 'obsession'}, {'id': 2887, 'name': 'manipulation'}, {'id': 3177, 'name': 'fan'}, {'id': 6167, 'name': 'engagement'}, {'id': 6562, 'name': 'celebrity'}, {'id': 8508, 'name': 'party'}, {'id': 10644, 'name': 'melodrama'}, {'id': 10965, 'name': 'playwright'}, {'id': 12396, 'name': 'hollywood'}, {'id': 12999, 'name': 'black and white'}, {'id': 14530, 'name': 'director'}, {'id': 14534, 'name': 'relationship'}, {'id': 15320, 'name': 'insecurity'}, {'id': 155624, 'name': 'envy'}, {'id': 156028, 'name': 'broadway'}, {'id': 156273, 'name': 'critic'}, {'id': 156866, 'name': 'based on short story'}, {'id': 163110, 'name': 'theater'}, {'id': 207583, 'name': 'actress'}, {'id': 210205, 'name': 'entertainment'}]"
22490,"[{'id': 515, 'name': 'women'}, {'id': 1197, 'name': 'nevada'}, {'id': 9749, 'name': 'beauty salon'}, {'id': 10181, 'name': 'based on play or musical'}, {'id': 10707, 'name': 'mother daughter relationship'}, {'id': 14512, 'name': 'new york city'}, {'id': 14558, 'name': 'bathtub'}, {'id': 15160, 'name': 'divorce'}, {'id': 18453, 'name': 'gossip'}, {'id': 160845, 'name': 'dressing room'}, {'id': 192657, 'name': 'gold digger'}, {'id': 209064, 'name': 'columnist'}]"
223,"[{'id': 660, 'name': 'monte carlo'}, {'id': 818, 'name': 'based on novel'}, {'id': 965, 'name': 'age difference'}, {'id': 1328, 'name': 'secret'}, {'id': 1523, 'name': 'obsession'}, {'id': 3582, 'name': 'bride'}, {'id': 8079, 'name': 'cornwall'}, {'id': 9673, 'name': 'love'}, {'id': 9937, 'name': 'suspense'}, {'id': 11004, 'name': 'rural setting'}, {'id': 14769, 'name': 'devotion'}, {'id': 17997, 'name': 'housekeeper'}, {'id': 34079, 'name': 'death'}, {'id': 155881, 'name': 'estate'}, {'id': 188990, 'name': 'costume party'}, {'id': 195402, 'name': 'film noir'}, {'id': 228602, 'name': 'second wife'}]"
25670,"[{'id': 441, 'name': 'assassination'}, {'id': 4066, 'name': 'windmill'}, {'id': 4529, 'name': 'diplomat'}, {'id': 10012, 'name': 'chase scene'}, {'id': 10410, 'name': 'conspiracy'}, {'id': 12193, 'name': 'reporter'}, {'id': 14541, 'name': 'crash'}, {'id': 15300, 'name': 'father daughter relationship'}, {'id': 15381, 'name': 'captive'}, {'id': 170585, 'name': 'bell tower'}, {'id': 176016, 'name': 'editor'}]"
303,"[{'id': 351, 'name': 'poison'}, {'id': 699, 'name': 'love at first sight'}, {'id': 1459, 'name': 'marriage proposal'}, {'id': 1568, 'name': 'undercover'}, {'id': 1627, 'name': 'patriotism'}, {'id': 1809, 'name': 'rio de janeiro'}, {'id': 1811, 'name': 'wine cellar'}, {'id': 1812, 'name': 'fbi'}, {'id': 1815, 'name': 'atomic bomb'}, {'id': 1816, 'name': 'staircase'}, {'id': 2652, 'name': 'nazis'}, {'id': 5600, 'name': 'daughter'}, {'id': 9937, 'name': 'suspense'}, {'id': 11134, 'name': 'espionage'}, {'id': 33626, 'name': 'millionaire'}, {'id': 155718, 'name': 'intoxication'}, {'id': 195402, 'name': 'film noir'}]"
4174,"[{'id': 1453, 'name': 'amnesia'}, {'id': 4924, 'name': 'insane asylum'}, {'id': 9937, 'name': 'suspense'}]"
8356,"[{'id': 5918, 'name': 'painting'}, {'id': 10229, 'name': 'singer'}, {'id': 10712, 'name': 'night club'}, {'id': 11095, 'name': 'cruise ship'}]"
381,"[{'id': 612, 'name': 'hotel'}, {'id': 769, 'name': 'falsely accused'}, {'id': 885, 'name': 'villa'}, {'id': 931, 'name': 'jealousy'}, {'id': 965, 'name': 'age difference'}, {'id': 977, 'name': 'cat'}, {'id': 996, 'name': 'expensive restaurant'}, {'id': 1861, 'name': 'nice'}, {'id': 2335, 'name': 'southern france'}, {'id': 2404, 'name': 'masked ball'}, {'id': 2405, 'name': 'roof'}, {'id': 2406, 'name': 'picnic'}, {'id': 2407, 'name': 'fireworks'}, {'id': 2408, 'name': ""côte d'azur""}, {'id': 6099, 'name': 'jewelry'}, {'id': 6149, 'name': 'police'}, {'id': 9937, 'name': 'suspense'}, {'id': 155658, 'name': 'blonde woman'}, {'id': 156082, 'name': 'cat burglar'}]"
20758,"[{'id': 6038, 'name': 'marriage'}, {'id': 6167, 'name': 'engagement'}]"
29376,"[{'id': 33681, 'name': 'top hat'}, {'id': 33934, 'name': 'choreographer'}, {'id': 187256, 'name': 'ballerina'}]"
1859,"[{'id': 90, 'name': 'paris'}, {'id': 592, 'name': 'capitalism'}, {'id': 1847, 'name': 'istanbul'}, {'id': 2109, 'name': 'communist'}, {'id': 2110, 'name': 'capitalist'}, {'id': 5154, 'name': 'fur'}, {'id': 6099, 'name': 'jewelry'}]"
18299,"[{'id': 612, 'name': 'hotel'}, {'id': 9639, 'name': 'playboy'}, {'id': 9673, 'name': 'love'}, {'id': 155790, 'name': 'private detective'}]"
